software,count
MSE-SW-DVTel Inc-Latitube-6.3.0.2500,0
MSE-SW-Adobe-Photoshop User License-2017,0
MSE-SW-PaperCut-PaperCut MF Client-AUTO,0
MSE-SW-Autodesk-Simulation Moldflow Adviser-2015,0
MSE-FW-Blackboard-Collaborate Launcher-1.1.0.0-SS,0
MSE-SW-IBM-SPSS Amos-24-SS,0
MSE-SW-PTC-MathCAD Prime-4.0-SS,125
MSE-SW-Autodesk-AutoCAD-2018-SS,125
MSE-SW-Spirion-Spirion-AUTO,0
MSE-SW-Adobe-Lightroom User License-2017-SS,0
MSE-FW-Project R-R-3.4.2,0
MSE-SW-Spirion-Spirion-AUTO-SS,0
MSE-SW-TurningTech-TurningPoint-4.3.2.1178-SS,0
MSE-SW-Adobe-Creative Cloud Full User License-2017-SS,0
MSE-FW-Adobe-Acrobat Reader-DC-SS,0
MSE-SW-Adobe-Photoshop User License-2015-SS,0
MSE-SW-RefWorks-Write N Cite-3,0
MSE-SW-Wolfram Research-Mathematica-10.0.0-SS,0
MSE-SW-Adobe-InDesign User License-2017,0
MSE-SW-SolidWorks-SolidWorks-2015SP2.1-SS,0
MSE-FW-Python-Python-2.7.5,0
MSE-FW-Google-Earth-7.1.2.2041-SS,125
MSE-FW-Quest-PowerGUI-3.8,0
MSE-FW-Google-Chrome-AUTO-SS,0
MSE-FW-Google-Earth-6.2.2.6613,0
MSE-FW-Audacity-Audacity-2.0.3-SS,0
MSE-SW-MathWorks-MATLAB-R2015b,0
MSE-FW-Pidgin-Pidgin-AUTO,0
MSE-SW-RefWorks-ProQuest-4.3.1217,0
MSE-SW-EMSSOFTWARE-EMS-43.0.386.0,0
MSE-SW-Labstats-LabStats Client-7.18.410.0,0
MSE-FW-Simon Tatham-PuTTY-0.67,0
MSE-FW-Oracle-Java JRE-8u161,0
MSE-SW-Labstats-LabStats Client-7.18.410.0-SS,0
MSE-FW-Oracle-Java JRE-8u161-SS,125
MSE-SW-OriginLab-Origin-2016,0
MSE-FW-Simon Tatham-PuTTy-0.70,0
MSE-FW-Oracle-Java JDK-8u161,0
MSE-SW-Adobe-After Effects-2017-SS,0
MSE-SW-OriginLab-Origin-2016-SS,0
MSE-FW-Simon Tatham-PuTTy-0.70-SS,0
MSE-FW-Oracle-Java JDK-8u161-SS,125
MSE-SW-Cisco-WebEx Meetings-27.32.200.701-SS,0
MSE-FW-Martin Prikryl-WinSCP-5.11.3,0
MSE-SW-Microsoft-SCCM ConfigMgr Console-R3-SS,0
MSE-FW-Ansgar Becker-HeidiSQL-7.0.0.4053-SS,0
MSE-SW-AdmissionPros-Enterprise NCSU-4.0.602,0
MSE-FW-Martin Prikryl-WinSCP-5.11.3-SS,0
MSE-SW-Design Science-Mathtype-6.9b-SS,0
MSE-SW-Cisco-WebEx Meetings-29.13.41.30001-SS,0
MSE-SW-Ansys-Ansys Electronics-18.1,0
MSE-SW-Labstats-LabStats Client-7.17.1025.0,0
MSE-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777,0
MSE-SW-Autodesk-AutoCAD-2005-20050619,0
MSE-FW-Python-Python-2.7.5-SS,125
MSE-SW-Ansys-Ansys Fluid Structures-18.1,0
MSE-SW-Labstats-LabStats Client-7.17.1025.0-SS,0
MSE-SW-Adobe-Creative Cloud Full-2015,0
MSE-SW-Ansys-Ansys Suite-18.1,0
MSE-SW-LabStats-LabStats Client-7.17.706.0-SS,0
MSE-SW-Microsoft-Visual Studio-2012 Update 3,0
MSE-SW-Tecplot-Tecplot360ex-2015R2-SS,0
MSE-SW-MSC Software-MD Adams-2012-SS,0
MSE-SW-Hearne-TK Solver-4.0-20090625,0
MSE-SW-OriginLab-Origin-9.1SR2-SS,0
MSE-SW-National Instruments-LabVIEW-2011SP1,0
MSE-SW-IBM-ILOG CPLEX-12.4-SS,0
MSE-SW-PTC-Creo-2.0-SS,0
MSE-SW-Tecplot-Tecplot 360-2013R1-SS,0
MSE-SW-Tecplot-Tecplot 360 EX-2017 R2,0
MSE-SW-Rockwell Automation-Arena-14.0,0
MSE-SW-Autodesk-Fusion 360-2017,0
MSE-SW-Aspen Technology-aspenOne-V10-SS,125
MSE-SW-Ansys-Ansys-16.1-SS,0
MSE-SW-Simulia-Abaqus-6.11,0
MSE-SW-Surfware-SurfCAM 2014-R2,0
MSE-SW-National Instruments-LabVIEW-2011SP1-SS,0
MSE-SW-Microsoft-Visual Studio-2012-SS,0
MSE-SW-PTC-MathCAD Prime-2.0-SS,0
MSE-FW-Slack-Slack-2.2.1,0
MSE-FW-Slack-Slack-2.2.1-SS,0
MSE-SW-Bentley-Microstation V8i-8.11.09.357-SS,0
MSE-SW-Surfware-SurfCAM-6,0
MSE-SW-Surfware-SurfCAM-6SP2,0
MSE-SW-IBM-ILOG CPLEX-12.5.1,0
MSE-SW-Slickedit-Slickedit-2015,0
MSE-SW-PTC-MathCAD Prime-3.0,0
MSE-SW-Simio-Simio-9.158.14862,0
MSE-SW-Simio-Simio-9.158.14862-SS,0
MSE-SW-PTC-Creo-3.0 M030,0
MSE-SW-OriginLab-Origin-2015-SS,0
MSE-SW-Lindo Systems-Lingo-13.0-SS,0
MSE-SW-Ansys-Ansys-15-SS,0
MSE-SW-Rockwell-RSLogix 500-8.10.0-20090713,0
MSE-SW-PTC-MathCAD-15.0.1.0,0
MSE-SW-Aspen Technology-aspenOne-V10,0
MSE-SW-Intelligen-SuperPro Designer-7.0.0.18-20090722,0
MSE-SW-Microsoft-Visual Studio-2010SP1-SS,0
MSE-SW-NAG-NAG Fortran Compiler-5.3-SS,0
MSE-SW-MSC Software-MD Adams-2012,0
MSE-SW-IBM-ILOG CPLEX-12.5,0
MSE-SW-National Instruments-Labview-2013 SP1-SS,0
MSE-SW-Lindo Systems-Lindo-6.1,0
MSE-SW-National Instruments-LabVIEW-2013-SS,0
MSE-SW-Atmel-AVR Studio-6.0,0
MSE-SW-Simio-Simio-10.174.16986,0
MSE-SW-CD adapco-Star CCM-12.02,0
MSE-SW-Simio-Simio-10.174.16986-SS,0
MSE-SW-CD adapco-Star CCM-12.02-SS,0
MSE-SW-PTC-Creo-2.0 M070-SS,0
MSE-SW-Bentley-Microstation-v8i,0
MSE-SW-Simio-Simio-8.139,0
MSE-SW-Lindo Systems-Lingo-13.0,0
MSE-SW-PTC-Creo-2.0 M070,0
MSE-SW-Surfware-SurfCAM 2014-R2-SS,0
MSE-SW-SlickEdit-SlickEdit-2012,0
MSE-SW-National Instruments-Labview-2011-SS,0
MSE-SW-Slickedit-Slickedit-2013-SS,0
MSE-SW-Surfware-Surfcam-5.0,0
MSE-SW-Microsoft-Visual Studio-2012,0
MSE-SW-Tecplot-Tecplot 360ex-2014R1,0
MSE-SW-Bentley-MicroStation V8i-08.11.09.608,0
MSE-SW-Lindo Systems-Lindo-6.1-20080421,0
MSE-SW-Autodesk-Recap Pro-2018,0
MSE-SW-Surfware-Planit CLS-2014-SS,0
MSE-SW-Autodesk-Recap Pro-2018-SS,125
MSE-SW-PTC-MathCAD Prime-2.0,0
MSE-FW-Secure Endpoints-Network ID Manager-2.5.0.106,0
MSE-SW-IBM-ILOG CPLEX-12.4,0
MSE-SW-OPNET Technologies-OPNET-17.5-SS,0
MSE-SW-Tecplot-Tecplot 360 EX-2017 R2-SS,125
MSE-SW-Ansys-Ansys-14.5-SS,0
MSE-SW-WinEdt Team-WinEdt-5.3-20090622,0
MSE-SW-Bentley-GEOPAK Suite V8i-08.11.09.722-SS,0
MSE-SW-Tecplot-Tecplot360ex-2015R2,0
MSE-SW-Originlab-Origin-8.5.1,0
MSE-SW-Surfware-Surfcam-2016,0
MSE-SW-IBM-ILOG CPLEX-12.8,0
MSE-SW-IBM-ILOG CPLEX-12.8-SS,0
MSE-SW-CSI-SAP2000 Student-20.0.0,0
MSE-SW-PTC-MathCAD-15.0.0.5,0
MSE-SW-CSI-SAP2000 Student-20.0.0-SS,0
MSE-SW-Bentley-Microstation V8i-8.11.09.357,0
MSE-SW-Bentley-Microstation-V8 XM 8.09-20080211,0
MSE-FW-Secure Endpoints-Network ID Manager-2.5.0.106-SS,0
MSE-SW-Rockwell Automation-Arena-14.7-SS,0
MSE-SW-National Instruments-Labview-2011,0
MSE-SW-Tecplot-Tecplot 360-2012R1-SS,0
MSE-SW-PTC-MathCAD-15,0
MSE-SW-Bentley-GEOPAK Suite V8i-08.11.09.722,0
MSE-SW-National Instruments-Labview-2010SP1-SS,0
MSE-SW-Atmel-AVR Studio-6.0-SS,125
MSE-SW-Ansys-Ansys-16.1,0
MSE-SW-Ansys-Ansys-15,0
MSE-SW-Bentley-GEOPAK V8i-08.11.07.566-SS,0
MSE-SW-Tecplot-Tecplot 360 EX-2018R1,0
MSE-SW-Surfware-Surfcam Velocity-4.0-20090625,0
MSE-SW-CD adapco-Star CCM-8.02,0
MSE-SW-Tecplot-Tecplot 360 EX-2018R1-SS,0
MSE-SW-Surfware-SurfCAM 2015-R1-SS,0
MSE-SW-PTC-MathCAD-15.0.0.5-SS,0
MSE-SW-Bentley-Map Enterprise V8i-08.11.09.107,0
MSE-SW-PTC-MathCAD Prime-3.0-SS,0
MSE-SW-OriginLab-Origin-2015,0
MSE-SW-Originlab-Origin-8.6-SS,0
MSE-SW-SlickEdit-SlickEdit-2012-SS,0
MSE-FW-Eclipse-Eclipse-4.4.2,0
MSE-SW-Aquaveo-GMS-7.1,0
MSE-FW-Google-Backup and Sync-3.36.6721.3394-SS,0
MSE-FW-Google-Drive File Stream-25.1.63.1725-SS,0
MSE-FW-Google-Drive File Stream-25.1.63.1725,0
MSE-SW-Tecplot-Tecplot 360ex-2014R2-SS,0
MSE-FW-Google-Backup and Sync-3.36.6721.3394,0
MSE-SW-Tecplot-Tecplot 360ex-2014R1-SS,0
MSE-SW-Slickedit-Slickedit-2014-SS,0
MSE-SW-Microsoft-Visual Studio-2010SP1,0
MSE-SW-CD adapco-Star CCM-8.02-SS,0
MSE-SW-IBM-ILOG CPLEX-12.5.1-SS,0
MSE-SW-Bentley-MicroStation V8i-08.11.09.608-SS,0
MSE-SW-PTC-MathCAD-15.0.1.0-SS,0
MSE-SW-Bentley-Map Enterprise V8i-08.11.09.107-SS,0
MSE-SW-Aspen Technology-aspenOne-V9-SS,0
MSE-SW-PTC-MathCAD-14-20090722,0
MSE-SW-Microsoft-Visual Studio-2012 Update 3-SS,0
MSE-SW-Tecplot-Tecplot 360-2011,0
MSE-SW-National Instruments-Labview-2014SP1,0
MSE-SW-National Instruments-Labview-2013 SP1,0
MSE-SW-Rockwell Automation-Arena-14.7,0
MSE-SW-Aspen Technology-aspenOne-V9,0
MSE-SW-Bentley-GEOPAK V8i-08.11.07.566,0
MSE-SW-Bentley-GEOPak-v8i,0
MSE-SW-NAG-NAG Fortran Compiler-5.3,0
MSE-SW-CD adapco-Star CCM-10.02,0
MSE-SW-Rockwell-Arena-13.90.00,0
MSE-SW-Surfware-SurfCAM-6SP2-SS,0
MSE-SW-Microsoft-Visual Studio-2017-SS,125
MSE-SW-CSI-SAP2000 Student-19.0.0,0
MSE-SW-PTC-Creo-2.0,0
MSE-SW-Microsoft-Visual Studio-2017,
MSE-SW-CSI-SAP2000 Student-19.0.0-SS,0
MSE-SW-Slickedit-Slickedit-2013,0
MSE-SW-Tecplot-Tecplot 360-2011-SS,0
MSE-SW-PTC-Creo-3.0 M030-SS,125
MSE-SW-OriginLab-Origin-9,0
MSE-SW-Simio-Simio-5.91.10319,0
MSE-SW-IBM-ILOG CPLEX-12.7.1,0
MSE-SW-IBM-ILOG CPLEX-12.7.1-SS,0
MSE-SW-OPNET Technologies-OPNET-17.1,0
MSE-SW-Simulia-Abaqus-6.8-20090518,0
MSE-SW-Surfware-Planit CLS-2014,0
MSE-SW-Originlab-Origin-8.5.1-SS,0
MSE-SW-Simio-Simio-5.91.10319-SS,0
MSE-SW-SlickEdit-SlickEdit Pro-2016,0
MSE-SW-SlickEdit-SlickEdit Pro-2016-SS,125
MSE-SW-Simio-Simio-8.139-SS,0
MSE-SW-CD adapco-Star CCM-10.02-SS,0
MSE-SW-MSC Software-MD Adams-2014,0
MSE-SW-Lindo Systems-Lindo-6.1-SS,0
MSE-SW-Slickedit-Slickedit-2015-SS,0
MSE-SW-OriginLab-Origin-9-SS,0
MSE-SW-PTC-ProEngineer-5-v2,0
MSE-SW-Autodesk-Fusion 360-2017-SS,125
MSE-SW-Tecplot-Tecplot 360-2013R1,0
MSE-SW-Autodesk-Navisworks Simulate-2019,0
MSE-SW-Autodesk-Navisworks Simulate-2019-SS,0
MSE-SW-NAG-NAG Fortran Compiler-5.3.1-SS,0
MSE-SW-Autodesk-Navisworks Manage-2019,0
MSE-SW-Autodesk-Navisworks Manage-2019-SS,0
MSE-FW-Eclipse-Eclipse-4.4.2-SS,0
MSE-SW-Slickedit-Slickedit-2014,0
MSE-SW-PTC-Pro Engineer-5,0
MSE-SW-Originlab-Origin-8.6,0
MSE-SW-Surfware-SurfCAM-6-SS,0
MSE-SW-Tecplot-Tecplot 360-2012R1,0
MSE-SW-National Instruments-Labview-2014SP1-SS,0
MSE-SW-Surfware-SurfCAM 2015-R1,0
MSE-SW-Bentley-WaterCAD-08.11.01.32-20091113,125
MSE-SW-MSC Software-MD Adams-2014-SS,0
MSE-SW-OPNET Technologies-OPNET-17.1-SS,0
MSE-SW-OriginLab-Origin-9.1SR2,0
MSE-SW-Rockwell Automation-Arena-15.0,0
MSE-SW-Simulia-Abaqus-6.11-SS,0
MSE-SW-Rockwell Automation-Arena-15.0-SS,0
MSE-SW-Surfware-Surfcam-2016-SS,0
MSE-SW-IBM-ILOG CPLEX-12.5-SS,0
MSE-SW-Tecplot-Tecplot 360 EX-2017 R1,0
MSE-SW-NAG-NAG Fortran Compiler-5.3.1,0
MSE-SW-Tecplot-Tecplot 360ex-2014R2,0
MSE-SW-Tecplot-Tecplot 360 EX-2017 R1-SS,0
MSE-SW-PTC-ProEngineer-5-SSv2,0
MSE-SW-OPNET Technologies-OPNET-17.5,0
MSE-SC-WolfPrint-Printer WolfPrint_BW-1.0,0
NE-SW-Cisco-Jabber-11.8.3 Build 51659-SS,0
NE-SW-IBM-SPSS-19,0
NE-SW-Adobe-Photoshop-2018,0
NE-FW-Martin Prikryl-WinSCP-5.7.0,187
NE-SW-Cisco-Jabber-11.8.3 Build 51659,0
NE-SW-Adobe-Premiere Pro User License-2018-SS,0
NE-SW-Mathworks-MATLAB-R2017a,0
NE-FW-Oracle-Java JRE-8u141-SS,0
NE-SW-Ansys-Ansys Electronics-18.1,0
NE-SW-Adobe-Lightroom-2018,0
NE-SW-Ansys-Ansys Electronics-18.1-SS,0
NE-SW-Adobe-After Effects-2018-SS,0
NE-SW-Design Science-Mathtype-6.9b-SS,204
NE-SW-SAS-SAS TR License Update-9.3,0
NE-FW-Audacity-Audacity-1.3.12,0
NE-SW-Ansys-Ansys Fluid Structures-18.1,0
NE-SW-Adobe-Premiere Pro-2018,0
NE-SW-Adobe-Lightroom User License-2015-SS,0
NE-SW-EMC-Avamar Backup Client-7.2.100.401,0
NE-SW-Ansys-Ansys Fluid Structures-18.1-SS,0
NE-SW-Adobe-Illustrator User License-2018,0
NE-SW-PTC-MathCAD Prime-4.0,0
NE-FW-Eclipse-IDE for Java Developers-4.2,0
NE-SW-Auristor-Client-0.359,0
NE-SW-EMC-Avamar Backup Client-7.2.100.401-SS,0
NE-FW-Quest-PowerGUI-3.8-SS,5
NE-SW-Cisco-WebEx Meetings-29.13.41.30001-SS,187
NE-SW-SAS-SAS-9.4-SS,0
NE-SW-Ansys-Ansys Suite-18.1,0
NE-SW-SAS-SAS-9.4-r2,0
NE-SW-Adobe-Creative Cloud Full-2018,0
NE-FW-NotepadPP-NotepadPP-6.7.4,0
NE-SW-Auristor-Client-0.359-SS,0
NE-SW-Cisco-WebEx Meetings-29.13.41.30001,0
NE-SW-Ansys-Ansys Suite-18.1-SS,0
NE-SW-Adobe-Illustrator User License-2018-SS,0
NE-FW-RStudio-RStudio-1.0.153-SS,0
NE-SW-Adobe-Illustrator-2018-SS,0
NE-SW-Maplesoft-Maple-2018,0
NE-SW-Autodesk-AutoCAD-2016-SS,204
NE-SW-Microsoft-Visio-2010-SS,173
NE-SW-Adobe-Bridge User License-2018-SS,0
NE-SW-SolidWorks-SolidWorks-2016SP3,0
NE-SW-Maplesoft-Maple-2018-SS,0
NE-SW-LabStats-LabStats Client-7.17.706.0-SS,0
NE-FW-MicroLab Inc-MicroLab-5.9.10,0
NE-FW-Pidgin-Pidgin-2.10.9,0
NE-SW-Adobe-InCopy User License-2018-SS,0
NE-SW-Wolfram Research-Mathematica-11.0-SS,209
NE-SW-Autodesk-AutoCAD-2015-SS,0
NE-FW-Oracle-Java JRE-8u91,0
NE-SW-Adobe-InCopy User License-2018,0
NE-SW-Mathworks-MATLAB-R2016b,0
NE-SW-Cisco-AnyConnect SBL-3.1.14018-SS,0
NE-SW-Spirion-Spirion-10.0.2,223
NE-SW-Adobe-Creative Cloud Full User License-2018-SS,0
NE-SW-Adobe-Lightroom-2018-SS,0
NE-SW-Microsoft-Project Professional-2016,0
NE-FW-Microsoft-.NET Framework-4.5,0
NE-FW-Oracle-Java JDK-8u144,0
NE-SW-Maplesoft-Maple-15-SS,0
NE-SW-Adobe-Premiere Pro-2018-SS,0
NE-SW-Ansys-Ansys Fluid Structures-18.0,0
NE-SW-Adobe-InDesign-2018-SS,0
NE-FW-Microsoft-MPEG2 Video Extension-AUTO,0
NE-SW-Adobe-After Effects User License-2015-SS,0
NE-SW-Ansys-Ansys Fluid Structures-18.0-SS,0
NE-SW-SunGard-Advance-9.5,0
NE-FW-Google-Chrome-13.0-SS,0
NE-SW-Adobe-Dreamweaver-2018-SS,0
NE-FW-Microsoft-MPEG2 Video Extension-AUTO-SS,0
NE-SW-Adobe-Dreamweaver User License-2018-SS,0
NE-SW-Adobe-Dreamweaver-2015-SS,0
NE-FW-JAM Software-TreeSize Free-2.7-SS,0
NE-SW-Adobe-After Effects User License-2018,0
NE-SW-Adobe-After Effects User License-2018-SS,0
NE-FW-Alertus-Alertus-AUTO,0
NE-FW-Google-Drive File Stream-AUTO,0
NE-FW-RStudio-RStudio-0.98.1028,0
NE-SW-Adobe-InCopy-2018-SS,0
NE-SW-SolidWorks-SolidWorks-2011SP4,0
NE-FW-Google-Drive File Stream-AUTO-SS,0
NE-SW-Adobe-InCopy-2018,0
NE-SW-Adobe-Creative Cloud Full User License-2015-SS,0
NE-SW-SAS-SAS-9.4.0.17039-SS,0
NE-SW-SAS-JMP-13,0
NE-SW-Kaspersky-Uninstall-1.0,
NE-SW-Adobe-Dreamweaver User License-2017,0
NE-FW-Adobe-Shockwave Player-AUTO,0
NE-SW-Starnet-XWin32-2014.33-SS,185
NE-SW-Adobe-Lightroom-2015-SS,0
NE-SW-Starnet-XWin32-2014.54,0
NE-FW-Oracle-Java JRE-8u51,0
NE-SW-SAS-JMP-13-SS,0
NE-SW-Microsoft-Visio Professional-2013,0
NE-FW-NotepadPP-NotepadPP-6.7.4-SS,0
NE-SW-Starnet-XWin32-2014.54-SS,0
NE-SW-IBM-SPSS Amos-23,0
NE-FW-TortoiseSVN-TortoiseSVN-1.8.4.24972,0
NE-SW-Wolfram Research-Mathematica-8.0.1,0
NE-SW-SAS-JMP-10-r2,0
NE-FW-Project R-R-3.4.2-SS,0
NE-SW-Alertus-Alertus-3.0.12.164,0
NE-SW-AdmissionPros-Enterprise System-4.3.244,0
NE-SW-Autodesk-AutoCAD Civil 3D-2015,0
NE-FW-Dell-Enable WOL-1.0,228
NE-FW-Irfan Skiljan-IrfanView-4.35,0
NE-FW-Pidgin-Pidgin-2.10.11,0
NE-FW-Scintilla-SciTE-3.5.7-SS,0
NE-SW-AdmissionPros-Enterprise System-4.3.244-SS,0
NE-SW-Hyland-Unity Client-16.0.048,0
NE-SW-ESRI-ArcGIS Desktop-10.5.0-SS,12
NE-SW-Wolfram Research-Mathematica-8.0.4,0
NE-FW-Microsoft-Powershell-5.0-SS,0
NE-SW-Cisco-Jabber-9.7.1 Build 18710-SS,0
NE-SW-IBM-SPSS Amos-25,0
NE-SW-Mathworks-MATLAB-R2017b,0
NE-FW-VMware-VMware Tools-10.0.6-SS,0
NE-SW-Alertus-Alertus-3.0.12.164-SS,0
NE-SW-Mathworks-MATLAB-R2017b-SS,19
NE-FW-OpenAFS-OpenAFS-1.7.3301,
NE-SW-Microsoft-Office-2010,19
NE-FW-TeX Users Group-TeXworks-0.4.4,0
NE-SW-IBM-SPSS Amos-25-SS,0
NE-SW-MathWorks-MATLAB-R2015a-SS,0
NE-SW-Sonic Foundry-Mediasite Desktop Recorder-2.1.0-SS,0
NE-SW-Cisco-Jabber-9.0.5,0
NE-FW-Ansgar Becker-HeidiSQL-7.0.0.4053,0
NE-SW-IBM-SPSS-25-SS,0
NE-SW-Adobe-Bridge-2015-SS,0
NE-SW-IBM-SPSS-25,0
NE-FW-Mozilla-Firefox-5-SS,0
NE-SW-Microsoft-Project Professional-2016-SS,204
NE-SW-EMSSOFTWARE-EMS-43.0.386.0-SS,0
NE-SW-Hyland-Unity Client-16.0,0
NE-FW-NCSU-SCCM SS SW Install Settings Admin Only-1.0,0
NE-SW-Freedom Scientific-MAGic-12,0
NE-SW-Enthought-Canopy-1.1.0-SS,0
NE-FW-Google-Earth-7.1.2.2041,0
NE-SW-Adobe-Illustrator-2015,0
NE-FW-Microsoft-Powershell-3.0,0
NE-SW-SolidWorks-Flow Simulation-2010 SP4.0,0
NE-SW-National Instruments-Labview-2018,0
NE-SW-Ansys-Ansys Suite-18.0,0
NE-SW-National Instruments-Labview-2018-SS,0
NE-FW-Adobe-Shockwave Player-AUTO-SS,0
NE-SW-IBM-SPSS-20-SS,0
NE-FW-Oracle-Java JRE-8u72,0
NE-SW-EMSSOFTWARE-EMS-43.0.372.0-SS,0
NE-FW-Alertus-Alertus-3.3.9.212,204
NE-SW-Adobe-Dreamweaver-2015,0
NE-FW-Audacity-Audacity-2.0.3,0
NE-SW-Hyland-OnBase Virtual Print Driver-16.1.6100.777-SS,0
NE-SW-Maplesoft-Maple-2016-SS,209
NE-FW-GIMP-GIMP-2.8.6,0
NE-FW-Microsoft-.NET Framework-3.5-SS,0
NE-SW-Adobe-Photoshop-2017-SS,0
NE-SW-Adobe-Audition-2018,0
NE-SW-TechSmith-Camtasia Relay-4.0-SS,0
NE-SW-Tripwire-Tripwire Enterprise Agent-8.5.5,0
NE-SW-SAS-SAS-9.3-SS,0
NE-SW-Adobe-Audition-2018-SS,0
NE-FW-Project R-R-3.3.3,0
NE-FW-Bluebeam-Vu(x64)-2017.0.40,0
NE-FW-Oracle-Java JRE-8u101,0
NE-FW-Project R-R-3.3.3-SS,0
NE-SW-Microsoft-Project Professional-2013,0
NE-FW-Bluebeam-Vu(x64)-2017.0.40-SS,0
NE-SW-TurningTech-TurningPoint-4.3.2.1178,0
NE-SW-Maplesoft-Maple-16-SS,12
NE-FW-RStudio-RStudio-1.0.136,0
NE-FW-RStudio-RStudio-1.0.136-SS,0
NE-SW-SAS-JMP-10-SSr2,0
NE-SW-Adobe-After Effects-2017,0
NE-SW-ESRI-ArcGIS Desktop-10.3.1,0
NE-SW-Microsoft-Office Professional-2013-SS,0
NE-SW-Autodesk-AutoCAD-2016,
NE-FW-Google-Chrome-13.0,0
NE-SW-Tripwire-Tripwire Enterprise Agent-8.5.5-SS,0
NE-SW-DVTel Inc-Latitube-6.3.0.2500-SS,0
NE-SW-Adobe-Acrobat Professional-10.1,0
NE-SW-Design Science-MathType-6.9d,0
NE-FW-Scintilla-SciTE-3.3.4-SS,0
NE-FW-VMware-VMware Tools-10.1.5-SS,0
NE-SW-Design Science-MathType-6.9d-SS,0
NE-SW-Cisco-Network Recording Player-29.13.40.30001,0
NE-SW-Adobe-Lightroom-2015,0
NE-SW-Mathworks-MATLAB-R2018a,0
NE-SW-Autodesk-AutoCAD Civil 3D-2018,0
NE-SW-Adobe-Lightroom-2017,0
NE-FW-RStudio-RStudio-1.1.383-SS,0
NE-FW-Microsoft-Powershell-4.0-SS,0
NE-SW-Mathworks-MATLAB-R2018a-SS,0
NE-SW-Enthought-Canopy-1.1.0,0
NE-SW-National Instruments-Labview-2017-SS,0
NE-SW-ESRI-ArcGIS Desktop-10.5.1,0
NE-SW-ESRI-ArcGIS Desktop-10.5.1-SS,0
NE-SW-PTC-Creo-4.0 M030,0
NE-FW-Oracle-Java JRE-8u152,0
NE-SW-Design Science-MathType-6.9-SS,5
NE-SW-PTC-Creo-4.0 M030-SS,0
NE-SW-Microsoft-Office-2010-SS,173
NE-SW-OriginLab-Origin-2018b,0
NE-FW-TeX Users Group-TeXworks-0.4.4-SS,0
NE-SW-Tripwire-Tripwire Enterprise Agent-8.4.2-SS,0
NE-FW-NotepadPP Team-NotepadPP-6.3.2-SS,168
NE-FW-Google-Google Apps-1.2,
NE-SW-Adobe-InCopy User License-2017,0
NE-SW-OriginLab-Origin-2018b-SS,0
NE-SW-SolidWorks-SolidWorks-2017 SP3,0
NE-SW-Autodesk-AutoCAD Civil 3D-2016,0
NE-SW-SAS-JMP-11,0
NE-SW-TechSmith-Camtasia Relay-4.3.1-SS,0
NE-SW-Solidworks-Solidworks-2018 SP3.0,0
NE-SW-SolidWorks-SolidWorks-2017 SP3-SS,0
NE-FW-Alertus-Alertus-AUTO-SS,0
NE-FW-Slack-Slack-AUTO,0
NE-SW-Microsoft-SCCM ConfigMgr Console-R3,173
NE-SW-Solidworks-Solidworks-2018 SP3.0-SS,0
NE-SW-Top Hat-Presentation Tool-5.0-SS,0
NE-SW-Adobe-Photoshop User License-2017-SS,0
NE-SW-Cisco-WebEx Meetings-27.32.200.910,0
NE-FW-Pidgin-Pidgin-2.10.9-SS,0
NE-SW-ESRI-ArcGIS Desktop-10.4.1,0
NE-SW-Hyland-Unity Client-16.0.048-SS,0
NE-FW-Irfan Skiljan-IrfanView-4.35-SS,168
NE-SW-Cisco-Network Recording Player-29.13.40.30001-SS,0
NE-FW-Scintilla-SciTE-3.4.3,0
NE-SW-ESRI-ArcGIS Desktop-10.4.1-SS,0
NE-SW-Adobe-Premiere Pro User License-2015-SS,0
NE-SW-Adobe-InDesign-2015-SS,0
NE-SW-Adobe-Dreamweaver User License-2015-SS,0
NE-SW-Cisco-Network Recording Player-2.29.3200.910-SS,0
NE-SW-Mathworks-MATLAB-R2016a,0
NE-FW-NotepadPP Team-NotepadPP-6.3.2,0
NE-SW-Adobe-Illustrator-2017-SS,0
NE-FW-Adobe-Flash Player-AUTO-SS,0
NE-SW-Microsoft-Visio Professional-2016-SS,12
NE-SW-SAS-JMP Genomics-9.0-SS,0
NE-FW-Adobe-Flash Player-AUTO,228
NE-FW-Oracle-Java JRE-8u40,0
NE-FW-Python-Python-2.7.3,0
NE-SW-Adobe-InCopy User License-2017-SS,0
NE-SW-SolidWorks-SolidWorks-2011SP4-SS,0
NE-SW-Microsoft-Endpoint Protection-AUTO,236
NE-SW-TurningTech-TurningPoint-5.2.1-SS,0
NE-FW-Google-Earth-6.0.3.2197-SS,0
NE-SW-Adobe-Web Premium-CS5.5-SSr2,0
NE-FW-Google-Google Apps-1.2-SS,211
NE-SW-ESRI-ArcGIS Pro-2.1.10257,0
NE-FW-Simon Tatham-PuTTY-0.66,0
NE-SW-ESRI-ArcGIS Pro-2.1.10257-SS,0
NE-SW-Maplesoft-Maple-2017-SS,0
NE-SW-Auristor-Client-0.351,0
NE-SW-Freedom Scientific-JAWS-15,0
NE-SW-Autodesk-Inventor-2015,0
NE-SW-Auristor-Client-0.351-SS,0
NE-FW-NCBI-Cn3D-4.3.1,0
NE-SW-AdmissionPros-Enterprise System-4.3.203-SS,0
NE-FW-Microsoft-Visual C Express-2011-SS,185
